0,0,0,0,0,0,0
2.749468805517983,59.02697201543637,0.4383663974155594,32.33595858940011,32.33595858940011,32.33595858940011,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.7829933]
1.1507239190568197,59.212769016501596,2.840357552749082,33.09957001434517,33.09957001434517,33.09957001434517,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.78396225]
53.72504255194045,0.28428188857205994,51.398755203751534,50.637455172907806,50.637455172907806,50.637455172907806,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[3.1397656e-07]
47.430409240232166,59.77586750705498,59.78013703525224,30.615888758281972,30.615888758281972,30.615888758281972,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00033164]
18.161182975539738,0.9724307258780507,0.7583197843091494,31.329545825056744,31.329545825056744,31.329545825056744,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00019711]
5.4409371654504906,5.798455143763306,0.9302163837201061,59.99137701372992,59.99137701372992,59.99137701372992,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00024536]
59.98598951589605,3.6649620609047973,5.967279353174035,53.71463500565771,53.71463500565771,53.71463500565771,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00026307]
58.645128591930224,59.105573318383136,1.6984490158388033,32.250713071254275,32.250713071254275,32.250713071254275,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.33827272]
56.83816837655676,55.215270923040684,0.30894129343346455,34.65197551539333,34.65197551539333,34.65197551539333,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[9.879961e-05]
59.99398455308947,56.35056675750949,0.007251299254511512,39.699990948387274,39.699990948387274,39.699990948387274,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00817364]
59.92203488770778,52.64451927787659,0.17940454853891508,39.22333309112069,39.22333309112069,39.22333309112069,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00120711]
59.18520809427399,5.351332373477378,0.18164297525936846,45.42957941677648,45.42957941677648,45.42957941677648,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.06081575]
59.47657068835705,59.422297605115354,0.49925631601887455,33.95198904613472,33.95198904613472,33.95198904613472,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00900471]
59.43159360452579,55.93384036497003,0.11381298230616288,31.63209738549631,31.63209738549631,31.63209738549631,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00589415]
59.35285915561819,25.70038587985068,0.07197879795057593,30.80980892141438,30.80980892141438,30.80980892141438,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.01118314]
59.25462737099538,33.15510290306956,0.02504384819246086,44.64004065372982,44.64004065372982,44.64004065372982,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.0012576]
59.35917814181878,22.909093200011977,0.9322442749825854,31.317367645401365,31.317367645401365,31.317367645401365,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.01285288]
59.2786695687484,8.03011550169545,1.9786420753564982,32.87177604667318,32.87177604667318,32.87177604667318,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00143519]
59.05169893613926,6.788771262535976,0.382268538451227,30.983187319930757,30.983187319930757,30.983187319930757,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00303271]
59.67478333566429,5.474112884102849,0.06910491287967613,31.54876668790963,31.54876668790963,31.54876668790963,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00219885]
59.67133633232701,0.6086161912480526,2.354846401903432,38.322597149376485,38.322597149376485,38.322597149376485,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00278616]
59.246745734139786,0.448458634895752,0.390693892430638,53.40737398765516,53.40737398765516,53.40737398765516,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00066867]
58.52671276334942,3.9937510357175166,0.12857914395395298,33.59091577515033,33.59091577515033,33.59091577515033,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.0034999]
58.70775396141639,8.54523767391041,2.6609739532334364,30.34066405410197,30.34066405410197,30.34066405410197,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.08227605]
59.49186884550247,3.163758042520619,1.2648682508431897,38.43193291205502,38.43193291205502,38.43193291205502,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00255099]
59.964130084364676,0.4360435010691721,0.22054278325722265,34.197601212168664,34.197601212168664,34.197601212168664,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00543922]
59.63260568424292,3.4369496464600635,1.5446407284594321,40.34125199929019,40.34125199929019,40.34125199929019,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00103804]
58.867439611422434,3.0668083312664773,1.4787626210538907,48.19560913650623,48.19560913650623,48.19560913650623,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00913647]
59.35287032686319,48.113761893326775,0.09242429569686017,49.393301596429566,49.393301596429566,49.393301596429566,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00234774]
59.98715993449997,2.236713217715547,0.6708678196336937,35.99504337270828,35.99504337270828,35.99504337270828,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.0031608]
59.421527761587484,0.19169566815045114,2.523695108884201,54.429480711489816,54.429480711489816,54.429480711489816,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00170192]
58.62167897744123,0.32747679794482343,1.8396879408235178,49.95686750114368,49.95686750114368,49.95686750114368,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00276372]
59.60559159238271,1.452119273913286,0.7769677636931704,34.40870174742137,34.40870174742137,34.40870174742137,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.0060021]
59.55326676279201,0.2767257520201305,2.663980083990465,37.91117112607181,37.91117112607181,37.91117112607181,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.0018279]
58.21531135731097,55.208972706393524,0.4996086528770771,53.16067404119984,53.16067404119984,53.16067404119984,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00203812]
59.716228354384064,1.9484370917882554,1.3883150515873122,54.81699859892244,54.81699859892244,54.81699859892244,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.0488272]
58.84309327720091,1.8482951668968406,0.6945743145926264,30.715636406168354,30.715636406168354,30.715636406168354,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.09201503]
55.971690289291075,4.958563205259203,0.3091392496593559,31.23583411024662,31.23583411024662,31.23583411024662,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.08630183]
57.7481279390854,1.8323310564444228,1.9050973466737386,56.03880638319824,56.03880638319824,56.03880638319824,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.03800762]
59.13099404814946,0.22894638354558516,0.09216016537142213,33.224420680363956,33.224420680363956,33.224420680363956,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.02682757]
2.9190081864323036,0.7127917115969629,0.17383852058252325,59.86903308025987,59.86903308025987,59.86903308025987,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00222477]
59.95984170633725,3.22530533415587,11.91985296137332,31.590244027638345,31.590244027638345,31.590244027638345,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00151089]
55.86188340922219,0.016601244133938042,11.870484869170319,32.913330141783284,32.913330141783284,32.913330141783284,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.0044592]
57.90452334553167,1.7691249502528028,9.67822235944417,30.76622109882741,30.76622109882741,30.76622109882741,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.0291656]
57.57742673460362,0.7954450938522672,2.6654428992422075,55.18738368010865,55.18738368010865,55.18738368010865,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.01148778]
56.17302071208107,0.9634656409747522,2.5547245438845145,30.315850434801696,30.315850434801696,30.315850434801696,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.01230118]
59.20023877339049,1.307765145239177,1.0933095937432347,46.01750118682427,46.01750118682427,46.01750118682427,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.01222667]
59.53105336877328,0.9695313532597716,3.3842638459221575,34.41918024700625,34.41918024700625,34.41918024700625,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00019252]
59.70462027853967,5.133871712566518,1.9402831753581018,24.466098954098854,24.466098954098854,24.466098954098854,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00179884]
58.85004912425468,0.9214090444750833,2.342774071729943,23.445300619364712,23.445300619364712,23.445300619364712,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.00745407]
59.044175087962415,0.3467747821306011,4.70597697566852,26.00181072615234,26.00181072615234,26.00181072615234,<module 'numpy' from 'C:\\Users\\kyk62\\PycharmProjects\\seminar\\venv\\lib\\site-packages\\numpy\\__init__.py'>,[0.19703656]
